num_of_nodes,paut_size,label,dataset_type,strategy
22,14,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,17,0,train,pseudo_similar
22,11,1,train,positive
22,13,1,train,positive
22,17,1,train,positive
22,11,1,train,positive
22,12,1,train,positive
22,16,1,train,positive
22,14,1,train,positive
22,17,1,train,positive
22,16,1,train,positive
22,15,1,train,positive
22,12,1,train,positive
22,17,1,train,positive
22,11,0,train,blocking
22,12,0,train,blocking
22,16,0,train,pseudo_similar
22,16,0,train,pseudo_similar
22,12,0,train,pseudo_similar
22,12,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,17,0,train,pseudo_similar
22,11,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,16,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,12,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,15,1,train,positive
22,11,1,train,positive
22,17,1,train,positive
22,16,1,train,positive
22,12,0,train,blocking
22,12,0,train,blocking
22,12,0,train,blocking
22,13,0,train,blocking
22,14,1,train,positive
22,15,1,train,positive
22,15,1,train,positive
22,11,1,train,positive
22,17,1,train,positive
22,15,1,train,positive
22,13,1,train,positive
22,14,1,train,positive
22,17,1,train,positive
22,11,1,train,positive
22,17,1,train,positive
22,14,1,train,positive
22,14,1,train,positive
22,15,1,train,positive
22,12,1,train,positive
22,12,1,train,positive
22,12,1,train,positive
22,11,1,train,positive
22,13,1,train,positive
22,17,1,train,positive
22,11,1,train,positive
22,12,1,train,positive
22,15,1,train,positive
22,17,1,train,positive
22,17,1,train,positive
22,16,1,train,positive
22,15,1,train,positive
22,15,1,train,positive
22,15,1,train,positive
22,12,1,train,positive
22,11,1,train,positive
22,11,1,train,positive
22,16,1,train,positive
22,14,1,train,positive
22,14,1,train,positive
22,15,1,train,positive
22,13,1,train,positive
22,15,1,train,positive
22,17,1,train,positive
22,15,1,train,positive
22,14,1,train,positive
22,14,1,train,positive
22,14,0,train,blocking
22,13,0,train,blocking
22,11,0,train,pseudo_similar
22,17,0,train,pseudo_similar
22,11,0,train,pseudo_similar
22,16,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,11,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,11,1,train,positive
22,16,1,train,positive
22,13,1,train,positive
22,15,1,train,positive
22,11,0,train,blocking
22,12,0,train,blocking
22,12,0,train,blocking
22,12,0,train,blocking
22,11,0,train,pseudo_similar
22,12,0,train,pseudo_similar
22,17,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,12,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,11,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,16,0,train,pseudo_similar
22,15,1,train,positive
22,13,1,train,positive
22,15,1,train,positive
22,16,1,train,positive
22,11,1,train,positive
22,13,1,train,positive
22,16,1,train,positive
22,13,1,train,positive
22,13,0,train,blocking
22,12,0,train,blocking
22,12,0,train,blocking
22,12,0,train,blocking
22,13,0,train,blocking
22,15,0,train,blocking
22,12,0,train,blocking
22,13,0,train,blocking
22,17,1,train,positive
22,14,1,train,positive
22,14,1,train,positive
22,16,1,train,positive
22,15,1,train,positive
22,12,1,train,positive
22,17,1,train,positive
22,11,1,train,positive
22,17,1,train,positive
22,12,1,train,positive
22,17,1,train,positive
22,13,1,train,positive
22,11,1,train,positive
22,11,1,train,positive
22,16,1,train,positive
22,17,1,train,positive
22,17,1,train,positive
22,11,1,train,positive
22,14,1,train,positive
22,14,1,train,positive
22,14,1,train,positive
22,16,1,train,positive
22,13,1,train,positive
22,12,1,train,positive
22,12,1,train,positive
22,16,1,train,positive
22,13,1,train,positive
22,16,1,train,positive
22,12,1,train,positive
22,11,1,train,positive
22,17,1,train,positive
22,15,1,train,positive
22,14,1,train,positive
22,11,1,train,positive
22,16,1,train,positive
22,13,1,train,positive
22,17,1,train,positive
22,14,1,train,positive
22,11,1,train,positive
22,13,1,train,positive
22,15,0,train,blocking
22,13,0,train,blocking
22,14,0,train,blocking
22,13,0,train,blocking
22,12,0,train,blocking
22,12,0,train,blocking
22,11,0,train,blocking
22,13,0,train,blocking
22,12,0,train,blocking
22,13,0,train,blocking
22,12,0,train,blocking
22,17,0,train,blocking
22,11,0,train,blocking
22,13,0,train,blocking
22,15,0,train,blocking
22,13,0,train,blocking
22,12,0,train,blocking
22,16,0,train,blocking
22,17,0,train,blocking
22,12,0,train,blocking
22,15,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,11,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,16,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,12,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,12,0,train,pseudo_similar
22,17,0,train,pseudo_similar
22,12,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,11,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,17,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,15,0,train,pseudo_similar
22,16,0,train,pseudo_similar
22,12,0,train,pseudo_similar
22,17,0,train,pseudo_similar
22,13,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,14,0,train,pseudo_similar
22,14,1,train,positive
22,12,1,train,positive
22,12,0,train,blocking
22,13,0,train,blocking
22,13,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,17,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,12,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,12,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,17,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,17,1,val,positive
22,16,1,val,positive
22,12,0,val,blocking
22,12,0,val,blocking
22,13,1,val,positive
22,17,1,val,positive
22,13,1,val,positive
22,15,1,val,positive
22,15,1,val,positive
22,15,1,val,positive
22,17,1,val,positive
22,17,1,val,positive
22,16,1,val,positive
22,14,1,val,positive
22,12,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,17,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,17,1,val,positive
22,17,1,val,positive
22,17,1,val,positive
22,11,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,12,1,val,positive
22,14,1,val,positive
22,13,1,val,positive
22,15,1,val,positive
22,14,0,val,blocking
22,11,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,13,0,val,blocking
22,12,0,val,blocking
22,14,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,12,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,17,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,12,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,11,1,val,positive
22,17,1,val,positive
22,12,1,val,positive
22,15,1,val,positive
22,13,1,val,positive
22,14,1,val,positive
22,16,1,val,positive
22,13,1,val,positive
22,14,1,val,positive
22,13,1,val,positive
22,12,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,13,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,14,0,val,blocking
22,14,0,val,blocking
22,16,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,17,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,17,1,val,positive
22,17,1,val,positive
22,12,1,val,positive
22,16,1,val,positive
22,12,1,val,positive
22,11,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,17,0,val,pseudo_similar
22,13,1,val,positive
22,12,1,val,positive
22,13,1,val,positive
22,17,1,val,positive
22,13,1,val,positive
22,12,1,val,positive
22,17,1,val,positive
22,12,0,val,blocking
22,12,0,val,blocking
22,16,1,val,positive
22,12,1,val,positive
22,11,0,val,blocking
22,12,0,val,blocking
22,17,1,val,positive
22,15,1,val,positive
22,12,1,val,positive
22,16,1,val,positive
22,17,1,val,positive
22,17,1,val,positive
22,14,1,val,positive
22,14,1,val,positive
22,17,1,val,positive
22,16,1,val,positive
22,16,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,15,0,val,blocking
22,11,0,val,blocking
22,11,0,val,blocking
22,11,0,val,blocking
22,14,0,val,blocking
22,12,1,val,positive
22,17,1,val,positive
22,17,1,val,positive
22,11,1,val,positive
22,14,1,val,positive
22,17,1,val,positive
22,11,1,val,positive
22,14,1,val,positive
22,16,1,val,positive
22,14,1,val,positive
22,11,0,val,blocking
22,14,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,13,0,val,blocking
22,17,0,val,pseudo_similar
22,17,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,17,1,val,positive
22,12,1,val,positive
22,15,0,val,blocking
22,11,0,val,blocking
22,13,1,val,positive
22,11,1,val,positive
22,14,1,val,positive
22,13,1,val,positive
22,16,1,val,positive
22,13,1,val,positive
22,16,1,val,positive
22,13,1,val,positive
22,17,1,val,positive
22,14,1,val,positive
22,11,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,14,0,val,blocking
22,13,1,val,positive
22,14,1,val,positive
22,11,0,val,blocking
22,12,0,val,blocking
22,17,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,12,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,17,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,12,0,val,pseudo_similar
22,13,1,val,positive
22,12,1,val,positive
22,15,1,val,positive
22,15,1,val,positive
22,16,1,val,positive
22,15,1,val,positive
22,11,1,val,positive
22,15,1,val,positive
22,17,1,val,positive
22,13,1,val,positive
22,11,0,val,blocking
22,15,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,16,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,16,0,val,blocking
22,15,0,val,pseudo_similar
22,12,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,12,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,13,1,val,positive
22,12,1,val,positive
22,13,1,val,positive
22,16,1,val,positive
22,15,1,val,positive
22,12,1,val,positive
22,14,1,val,positive
22,14,1,val,positive
22,13,1,val,positive
22,13,1,val,positive
22,11,1,val,positive
22,11,1,val,positive
22,17,1,val,positive
22,13,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,14,0,val,blocking
22,11,0,val,blocking
22,13,0,val,blocking
22,11,0,val,blocking
22,15,1,val,positive
22,14,1,val,positive
22,17,1,val,positive
22,15,1,val,positive
22,14,1,val,positive
22,13,1,val,positive
22,15,1,val,positive
22,16,1,val,positive
22,15,1,val,positive
22,11,1,val,positive
22,11,0,val,blocking
22,11,0,val,blocking
22,13,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,16,1,val,positive
22,11,1,val,positive
22,13,1,val,positive
22,13,1,val,positive
22,11,1,val,positive
22,11,1,val,positive
22,15,1,val,positive
22,14,1,val,positive
22,15,1,val,positive
22,11,1,val,positive
22,14,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,15,1,val,positive
22,14,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,15,1,val,positive
22,14,1,val,positive
22,12,1,val,positive
22,15,1,val,positive
22,12,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,14,0,val,blocking
22,15,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,13,1,val,positive
22,12,1,val,positive
22,17,1,val,positive
22,13,1,val,positive
22,13,1,val,positive
22,16,1,val,positive
22,11,1,val,positive
22,14,1,val,positive
22,11,1,val,positive
22,12,1,val,positive
22,15,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,15,0,val,blocking
22,13,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,15,0,val,blocking
22,11,0,val,blocking
22,11,0,val,blocking
22,11,1,val,positive
22,11,1,val,positive
22,12,0,val,blocking
22,13,0,val,blocking
22,16,1,val,positive
22,14,1,val,positive
22,14,1,val,positive
22,13,1,val,positive
22,16,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,14,0,val,blocking
22,14,1,val,positive
22,12,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,13,1,val,positive
22,15,1,val,positive
22,14,1,val,positive
22,12,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,13,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,13,0,val,blocking
22,15,0,val,pseudo_similar
22,12,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,13,1,val,positive
22,13,1,val,positive
22,16,1,val,positive
22,15,1,val,positive
22,14,1,val,positive
22,12,1,val,positive
22,12,1,val,positive
22,13,1,val,positive
22,13,1,val,positive
22,17,1,val,positive
22,11,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,16,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,14,0,val,blocking
22,17,1,val,positive
22,17,1,val,positive
22,11,1,val,positive
22,13,1,val,positive
22,16,1,val,positive
22,17,1,val,positive
22,11,1,val,positive
22,14,1,val,positive
22,12,0,val,blocking
22,11,0,val,blocking
22,13,0,val,blocking
22,15,0,val,blocking
22,14,0,val,blocking
22,15,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,13,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,14,1,val,positive
22,16,1,val,positive
22,11,1,val,positive
22,13,1,val,positive
22,12,1,val,positive
22,11,1,val,positive
22,13,1,val,positive
22,12,0,val,blocking
22,12,0,val,blocking
22,13,1,val,positive
22,13,1,val,positive
22,12,0,val,blocking
22,12,0,val,blocking
22,17,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,14,1,val,positive
22,15,1,val,positive
22,13,1,val,positive
22,12,1,val,positive
22,17,1,val,positive
22,11,1,val,positive
22,12,0,val,blocking
22,11,0,val,blocking
22,12,0,val,blocking
22,14,0,val,blocking
22,14,0,val,blocking
22,12,0,val,blocking
22,14,0,val,blocking
22,14,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,16,1,val,positive
22,17,1,val,positive
22,15,1,val,positive
22,16,1,val,positive
22,13,1,val,positive
22,13,1,val,positive
22,13,1,val,positive
22,17,1,val,positive
22,11,1,val,positive
22,15,1,val,positive
22,16,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,14,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,16,1,val,positive
22,11,1,val,positive
22,12,0,val,blocking
22,15,0,val,blocking
22,17,1,val,positive
22,12,1,val,positive
22,11,0,val,blocking
22,11,0,val,blocking
22,15,1,val,positive
22,13,1,val,positive
22,13,1,val,positive
22,14,1,val,positive
22,12,1,val,positive
22,12,1,val,positive
22,13,1,val,positive
22,16,1,val,positive
22,16,1,val,positive
22,14,1,val,positive
22,11,0,val,blocking
22,14,0,val,blocking
22,13,0,val,blocking
22,11,0,val,blocking
22,11,0,val,blocking
22,13,0,val,blocking
22,13,0,val,blocking
22,13,0,val,blocking
22,11,0,val,blocking
22,13,0,val,blocking
22,16,1,val,positive
22,17,1,val,positive
22,16,1,val,positive
22,17,1,val,positive
22,14,1,val,positive
22,12,1,val,positive
22,15,1,val,positive
22,15,1,val,positive
22,11,0,val,blocking
22,12,0,val,blocking
22,11,0,val,blocking
22,17,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,11,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,17,1,val,positive
22,17,1,val,positive
22,14,1,val,positive
22,12,1,val,positive
22,14,1,val,positive
22,11,1,val,positive
22,14,1,val,positive
22,16,1,val,positive
22,11,1,val,positive
22,12,0,val,blocking
22,11,0,val,blocking
22,17,1,val,positive
22,11,1,val,positive
22,17,1,val,positive
22,16,1,val,positive
22,11,0,val,blocking
22,13,0,val,blocking
22,12,0,val,blocking
22,14,0,val,blocking
22,17,1,val,positive
22,13,1,val,positive
22,12,1,val,positive
22,17,1,val,positive
22,13,1,val,positive
22,17,1,val,positive
22,12,1,val,positive
22,14,1,val,positive
22,11,1,val,positive
22,16,1,val,positive
22,12,0,val,blocking
22,14,0,val,blocking
22,14,0,val,blocking
22,12,0,val,blocking
22,12,0,val,blocking
22,13,0,val,blocking
22,11,0,val,blocking
22,13,0,val,blocking
22,13,0,val,blocking
22,14,0,val,blocking
22,17,0,val,pseudo_similar
22,15,0,val,pseudo_similar
22,16,0,val,pseudo_similar
22,13,0,val,pseudo_similar
22,15,0,val,pseudo_similar
12,9,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,9,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,6,1,train,positive
12,9,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,6,0,train,pseudo_similar
12,9,0,train,pseudo_similar
12,9,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,9,0,train,pseudo_similar
12,9,1,train,positive
12,9,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,9,1,train,positive
12,8,0,train,blocking
12,8,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,6,0,train,blocking
12,9,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,9,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,7,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,9,1,train,positive
12,9,1,train,positive
12,6,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,8,0,train,blocking
12,8,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,9,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,7,0,train,blocking
12,7,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,9,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,9,1,train,positive
12,9,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,9,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,8,1,train,positive
12,7,1,train,positive
12,8,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,7,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,9,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,8,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,9,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,8,0,train,blocking
12,6,0,train,blocking
12,6,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,9,0,train,blocking
12,8,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,6,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,6,0,train,blocking
12,9,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,8,1,train,positive
12,8,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,9,1,train,positive
12,9,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,7,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,8,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,8,0,train,blocking
12,8,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,8,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,9,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,9,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,8,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,9,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,7,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,6,0,train,pseudo_similar
12,6,1,train,positive
12,8,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,6,0,train,blocking
12,7,0,train,blocking
12,9,0,train,blocking
12,6,0,train,blocking
12,8,0,train,blocking
12,9,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,7,0,train,blocking
12,6,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,6,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,7,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,9,1,train,positive
12,6,1,train,positive
12,7,1,train,positive
12,8,1,train,positive
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,6,0,train,blocking
12,6,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,7,0,train,blocking
12,8,0,train,blocking
12,6,1,train,positive
12,7,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,7,1,train,positive
12,6,1,train,positive
12,8,1,train,positive
12,8,1,train,positive
12,7,1,train,positive
12,8,1,train,positive
12,8,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,9,1,train,positive
12,7,1,train,positive
12,7,1,train,positive
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,9,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,6,0,train,blocking
12,7,0,train,blocking
12,6,0,train,blocking
12,8,0,train,pseudo_similar
